Algorithm,Baseline,originalTitle,originalCategory,Language_50,Reference_50,Religion_50,Science_50,Arts_50,Entertainment_50,Business_50,Society_50,Life_50,People_50,Universe_50,Nature_50,Concepts_50,History_50,Technology_50,Culture_50,Mathematics_50,Sports_50,Politics_50,Geography_50,Humanities_50,World_50,Education_50,Philosophy_50,Law_50,Events_50,Health_50
LSI,BigBaseline01,Sex toy party,Society_50,0.2538211,0.6047852,0.16969809,0.40964812,0.27265713,0.26685053,0.3628617,0.16017601,0.23095733,0.058800243,0.11430037,0.8587494,0.15079513,0.3293773,0.101957425,0.09610139,0.17825454,0.21614845,0.1869559,0.31238335,0.2079953,0.18893549,0.18275349,0.03267335,0.10867191,0.09666555,0.35725695
LSI,BigBaseline01,Sexual harassment in the military,Society_50,0.32365423,0.8099352,0.2702429,0.38111675,0.37323353,0.33369267,0.39417323,0.28429013,0.29883498,0.07713186,0.23482557,0.8618742,0.20677775,0.27440798,0.12971783,0.22068565,0.2898132,0.26654303,0.24657862,0.3787769,0.22487596,0.2943611,0.26601928,0.06793398,0.1568002,0.1879141,0.445483
LSI,BigBaseline01,Social information processing (theory),Society_50,0.32753804,0.38853905,0.8450916,0.2662739,0.23368545,0.4215942,0.3120194,0.29547456,0.4246952,0.11943604,0.24647787,0.6321044,0.4216028,0.29912716,0.21211675,0.18921699,0.22929007,0.23972386,0.2630846,0.29308388,0.38398808,0.30738664,0.26163578,0.10937846,0.20675176,0.3214023,0.44676375
LSI,BigBaseline01,Social translucence,Society_50,0.54039997,0.59843796,0.3869969,0.5221269,0.5060235,0.34829316,0.42898694,0.45587155,0.7198266,0.16975862,0.30791345,0.6858172,0.6155555,0.4340359,0.4611123,0.2580818,0.24637368,0.3881026,0.38843668,0.38293755,0.4504123,0.36430943,0.37383834,0.23624888,0.30376744,0.39789107,0.56861424
LSI,BigBaseline01,Sociology of Revolution (book),Society_50,0.40414518,0.50652105,0.42863837,0.34265727,0.4354325,0.32036242,0.38276494,0.35503373,0.44036457,0.11808076,0.6191453,0.6548738,0.21370971,0.39441228,0.30280963,0.24121164,0.8561161,0.41242057,0.3732588,0.45670456,0.34977132,0.7978462,0.52099717,0.15039335,0.27898675,0.37291455,0.5875017
LSI,BigBaseline01,Thematic interpretation,Society_50,0.40009424,0.4970735,0.35867405,0.29455146,0.33454815,0.8883918,0.46353474,0.347635,0.71858317,0.16982076,0.23990974,0.5469512,0.46859768,0.32171077,0.3043619,0.32175127,0.26172808,0.2723444,0.35433978,0.31737694,0.39240593,0.3394369,0.32691738,0.090635344,0.17975378,0.30416483,0.52812195
LSI,BigBaseline01,Torsten Rudenschöld,Society_50,0.21244712,0.30409983,0.2057097,0.23282889,0.35952914,0.3232055,0.1495583,0.23739213,0.26907992,0.054176606,0.41102105,0.6481754,0.13989314,0.20395407,0.119593345,0.08441645,0.840431,0.34617645,0.26437163,0.31633317,0.17302705,0.6780748,0.23448044,0.035420652,0.12957944,0.22689033,0.32873031
LSI,BigBaseline01,3D Virtual Creature Evolution,Life_50,0.5642367,0.64782,0.6309828,0.46962672,0.27590317,0.5510969,0.55836236,0.41292942,0.6457669,0.23604183,0.37952068,0.6165321,0.4073765,0.57541716,0.4805775,0.5179215,0.39192656,0.3188134,0.34992617,0.4106599,0.47205928,0.45041543,0.4024553,0.21508221,0.28254193,0.5860344,0.7074227
LSI,BigBaseline01,Aakash Gupta,Life_50,0.3969685,0.5673034,0.4482532,0.7592228,0.34427568,0.42447624,0.40673918,0.4114673,0.6321687,0.11182028,0.5322793,0.7954024,0.27636686,0.5154221,0.4454909,0.23484054,0.5391189,0.41933376,0.37737966,0.4691598,0.44349498,0.6515285,0.51748186,0.10519722,0.24244446,0.36171067,0.63610095
LSI,BigBaseline01,Enantiopure drug,Life_50,0.23164777,0.2833668,0.28994244,0.8716433,0.50010914,0.23220997,0.20297703,0.35387427,0.5367504,0.07740965,0.26336914,0.44156316,0.12595606,0.49367875,0.21579596,0.13340354,0.47154433,0.26614964,0.22091214,0.27009597,0.31646758,0.23322748,0.24059038,0.077288985,0.16631335,0.16083097,0.33112428
LSI,BigBaseline01,Frederik Aalestrup,Life_50,0.22267891,0.10895355,0.107285246,0.07936788,0.044485003,0.033175956,0.14815304,0.07013555,0.2504047,0.2087968,0.4925267,0.09088647,0.024726734,0.22174956,0.1818367,0.76008725,0.045040116,0.08387056,0.042627342,0.15370968,0.07359047,0.108465195,0.12221207,0.040685833,0.039482072,0.16203119,0.09560631
LSI,BigBaseline01,History of artificial life,Life_50,0.34921998,0.337085,0.59986,0.4305988,0.13595395,0.21331398,0.31215778,0.22966857,0.6829865,0.5254531,0.23000896,0.35087442,0.3313582,0.7185985,0.4340063,0.13216633,0.18203905,0.22707525,0.37093738,0.2589257,0.41415286,0.35454515,0.3188502,0.21494532,0.43368542,0.33027494,0.48096493
LSI,BigBaseline01,Jani Aaltonen,Life_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Metachirality,Life_50,0.09308981,0.033298455,0.12688532,0.10307221,0.007819511,0.019743845,0.04433453,0.012085214,0.106773205,0.035027146,0.016017057,0.045959465,0.037414744,0.8535535,0.25929222,0.017755315,0.00487794,0.03995065,0.05687341,0.035751007,0.087865606,0.044870853,0.057501175,0.04709974,0.05748999,0.052219883,0.052991793
LSI,BigBaseline01,Mikael Aaltonen,Life_50,0.06806107,0.059210785,0.08616677,0.04860334,0.033421323,0.050743166,0.18162514,0.08811565,0.07745119,0.02009321,0.22118762,0.07814339,0.020715162,0.15478408,0.13011214,0.95883083,0.031070895,0.026514225,0.02648893,0.04487872,0.07908672,0.0820828,0.13881949,0.05748363,0.05448237,0.20716691,0.12751411
LSI,BigBaseline01,Sky burial (disambiguation),Life_50,0.34615502,0.5406704,0.1321679,0.11819781,0.56022906,0.09035136,0.19757691,0.16397367,0.14920631,0.0577176,0.113029495,0.3869231,0.12895612,0.2223691,0.12656784,0.045472987,0.19733457,0.4387675,0.17886508,0.43821454,0.1641086,0.6186008,0.2733713,0.018241994,0.106151536,0.16570137,0.55724376
LSI,BigBaseline01,Torstein Aagaard-Nilsen,Life_50,0.7556799,0.71391773,0.30651715,0.21365494,0.14374438,0.5471728,0.61976856,0.23425288,0.44713345,0.13237101,0.22105423,0.426534,0.31336284,0.38497114,0.21873227,0.22220114,0.15256968,0.2452211,0.21919844,0.36029947,0.29986396,0.34201005,0.33580622,0.11127254,0.2589286,0.26241446,0.7199669
LSI,BigBaseline01,Unnatural Selection (video game),Life_50,0.28580385,0.29758933,0.31288573,0.85669875,0.2191571,0.18978211,0.24169847,0.22713163,0.49543437,0.062145896,0.5225421,0.43000886,0.18158764,0.6853148,0.30683646,0.16664477,0.38609102,0.21205887,0.20124955,0.2201553,0.21330982,0.28752932,0.2277678,0.07222116,0.22163083,0.2628914,0.41977912
LSI,BigBaseline01,List of people saved by Oskar Schindler,People_50,0.3418167,0.45336267,0.35687798,0.41524494,0.6137532,0.3267268,0.29142424,0.3073745,0.4069191,0.088140815,0.46128365,0.7620506,0.19802794,0.35441542,0.31300032,0.17089856,0.53348666,0.35577226,0.31369305,0.61122787,0.3165752,0.62839687,0.7382574,0.13211907,0.27320325,0.40812516,0.45772758
LSI,BigBaseline01,Cold cathode,Nature_50,0.2370947,0.1788412,0.59171665,0.3115983,0.06807306,0.08294243,0.30849963,0.17052045,0.5023729,0.12377927,0.15865573,0.29994315,0.09260638,0.32144684,0.8112837,0.0791844,0.0639454,0.09822336,0.15347096,0.123844355,0.51290894,0.13831043,0.27496892,0.50065434,0.09987174,0.3125847,0.2687648
LSI,BigBaseline01,Electroacoustic phenomena,Nature_50,0.19464825,0.17163761,0.41115418,0.35420856,0.09281622,0.09128307,0.12526843,0.17995827,0.5404453,0.15245414,0.21909557,0.1785142,0.117345825,0.32236317,0.79743,0.095751025,0.09533197,0.1030747,0.20566067,0.10452326,0.37571648,0.18389747,0.27431715,0.79669005,0.3649185,0.28657377,0.20155376
LSI,BigBaseline01,Evolution (term),Nature_50,0.1202233,0.44956598,0.069802314,0.08211279,0.07002129,0.14174831,0.09865045,0.05716347,0.14713514,0.07042637,0.04683154,0.12896408,0.9526817,0.081210956,0.0486933,0.015477009,0.047592618,0.07137011,0.16601595,0.094439924,0.20743164,0.12908672,0.055467807,0.015914258,0.15557413,0.06829701,0.3366906
LSI,BigBaseline01,List of fritillaries (butterflies),Nature_50,0.42413834,0.5056032,0.28685454,0.24345368,0.14035295,0.095604695,0.38902563,0.14758198,0.42135313,0.1640056,0.31037313,0.26785925,0.40619904,0.715299,0.57422066,0.20539758,0.21107785,0.21221142,0.2558932,0.28733513,0.45803,0.23169708,0.20828648,0.11435428,0.48200905,0.27224708,0.4464251
LSI,BigBaseline01,List of natural history dealers,Nature_50,0.4948866,0.74694586,0.423057,0.28693995,0.246724,0.22119029,0.45717,0.31742865,0.73193926,0.11886014,0.3172309,0.4766159,0.25326458,0.35316542,0.39543653,0.23510878,0.22222051,0.18530093,0.23695725,0.31509638,0.29285967,0.37626207,0.28520793,0.111411326,0.3369587,0.34839222,0.46013594
LSI,BigBaseline01,Orapa Power Station,Nature_50,0.15055552,0.0851327,0.48810896,0.16753988,0.0671981,0.066397145,0.10156646,0.17191696,0.29796493,0.18348567,0.3237834,0.15005536,0.06251247,0.18898763,0.62874216,0.07752741,0.052763343,0.043556407,0.093847916,0.06116564,0.29842374,0.15287615,0.30024505,0.89051455,0.07606587,0.43280828,0.10876468
LSI,BigBaseline01,Relic woods,Nature_50,0.61914647,0.39504254,0.44281462,0.13447142,0.10056587,0.13832158,0.24637923,0.22535093,0.3249833,0.47864103,0.26006216,0.25139493,0.124132276,0.20985876,0.58098745,0.110625364,0.2000843,0.19949743,0.28592527,0.30327597,0.23790003,0.61764264,0.30269763,0.08399165,0.12484026,0.43006855,0.39581603
LSI,BigBaseline01,The Seven Pillars of Life,Nature_50,0.1446428,0.1684672,0.26573563,0.7514045,0.07074998,0.09067175,0.09993121,0.12452096,0.34763983,0.0574625,0.0987996,0.39126545,0.11204694,0.5443119,0.48801628,0.05845227,0.09459718,0.11297863,0.14209828,0.14491631,0.21733043,0.30141458,0.38519424,0.4909514,0.2422777,0.15328573,0.19055933
LSI,BigBaseline01,Vacuum coffee maker,Nature_50,0.27418035,0.13922313,0.5359882,0.22432113,0.06549727,0.19449374,0.1629214,0.21257475,0.4383554,0.09826356,0.25158897,0.20405667,0.07535544,0.26078853,0.8193992,0.10239474,0.103492334,0.12762223,0.13035902,0.15310866,0.26907176,0.4111176,0.34241322,0.33968085,0.10576983,0.73122287,0.2047589
LSI,BigBaseline01,Just-world hypothesis,Concepts_50,0.3670323,0.6163483,0.24320817,0.5420306,0.7870589,0.27036443,0.3198672,0.30740666,0.35252693,0.07113174,0.33144972,0.8183199,0.20572132,0.37307376,0.18381192,0.15774235,0.33215988,0.40215957,0.3302081,0.45977005,0.3427868,0.37912646,0.33094066,0.061579827,0.26066875,0.20101932,0.5232474
LSI,BigBaseline01,1848 in Chile,History_50,0.26053694,0.22483006,0.35376745,0.41911334,0.20022315,0.20158258,0.205836,0.42726332,0.35229486,0.05565545,0.9004493,0.43784893,0.19677526,0.21244961,0.24210331,0.15434834,0.4272006,0.25352716,0.15995222,0.28853318,0.15516818,0.58654654,0.3967485,0.08066508,0.107259005,0.53025055,0.32506767
LSI,BigBaseline01,Aftermath of the Northwest Airlines Flight 253 attack,History_50,0.34038746,0.40498325,0.39063376,0.34654754,0.94753253,0.29946223,0.31631345,0.4503425,0.39105788,0.09796685,0.43955392,0.629138,0.20619541,0.3065007,0.26143715,0.24524167,0.52613443,0.34694287,0.24855338,0.47079414,0.41673937,0.4357171,0.44738603,0.108865574,0.1804834,0.42676038,0.41314587
LSI,BigBaseline01,Ali Amiri (historian),History_50,0.4214055,0.57307416,0.37541088,0.21236381,0.35984248,0.3527122,0.23581146,0.30092162,0.3832144,0.17491433,0.2554205,0.43510237,0.59739983,0.27480727,0.2001678,0.09534763,0.2312268,0.36175755,0.28526872,0.3504043,0.4107956,0.68484724,0.41720316,0.06522666,0.59697974,0.46800014,0.45549417
LSI,BigBaseline01,Base and superstructure,History_50,0.36736208,0.45322168,0.2796262,0.24195983,0.39113387,0.22649929,0.26899856,0.29275832,0.36224464,0.43685284,0.38055217,0.5666638,0.20405602,0.34266803,0.26556337,0.12602586,0.6312915,0.40280956,0.49469903,0.4004036,0.57182956,0.7488082,0.5076262,0.11485416,0.43565318,0.29175153,0.5334675
LSI,BigBaseline01,Boresch III of Ossegg and Riesenburg,History_50,0.33952618,0.4348352,0.28195468,0.2523309,0.92941606,0.27466232,0.29311728,0.60907435,0.312153,0.10838534,0.3089616,0.6539947,0.18291388,0.23423356,0.1686673,0.16484684,0.4583538,0.3730991,0.2789883,0.5056233,0.4209016,0.4307414,0.31620538,0.13644314,0.17401108,0.24248439,0.41242847
LSI,BigBaseline01,Common Era,History_50,0.51199436,0.55523086,0.25976536,0.23003504,0.4635595,0.5131809,0.32393688,0.3088934,0.42565244,0.19787627,0.23003542,0.5218773,0.35835785,0.30600038,0.19399995,0.14272638,0.4936851,0.53239447,0.3816245,0.47756395,0.3757718,0.62801856,0.64892596,0.0733648,0.48279217,0.30716816,0.63550997
LSI,BigBaseline01,Cundill Prize,History_50,0.34885913,0.3940495,0.39488134,0.41552395,0.28166622,0.642136,0.30534467,0.7785116,0.5212335,0.1926411,0.23671395,0.4961151,0.2218155,0.27246475,0.16222522,0.2130076,0.24742034,0.26844227,0.35556036,0.28460306,0.33051693,0.32221138,0.22728494,0.060724735,0.22382206,0.28424087,0.6104293
LSI,BigBaseline01,Dictionary of Art Historians,History_50,0.1932221,0.19972853,0.120633066,0.064217664,0.07121771,0.05508353,0.088549525,0.11117518,0.15409616,0.05138907,0.19952437,0.20825008,0.07935189,0.10441598,0.10437383,0.018775836,0.17078628,0.16855216,0.20398235,0.2311089,0.07395841,0.8591578,0.15646827,0.030710109,0.16038346,0.22598763,0.2809189
LSI,BigBaseline01,Diseworth,History_50,0.5180454,0.5258813,0.45856994,0.30233216,0.279377,0.42167658,0.3551349,0.37799042,0.49948707,0.19081756,0.45404944,0.63104445,0.19183855,0.38737437,0.32244107,0.19287542,0.4520969,0.6265123,0.35221487,0.45802733,0.39415956,0.8564192,0.45063248,0.13531357,0.18950352,0.6349809,0.5851853
LSI,BigBaseline01,Echea,History_50,0.60301244,0.57419866,0.44855848,0.25521898,0.1536217,0.32908332,0.62397385,0.3482231,0.45474446,0.13044609,0.3177045,0.42177,0.17697038,0.3419617,0.3709193,0.15101454,0.22805147,0.25336888,0.20432232,0.34598967,0.238195,0.64837325,0.45161372,0.11615807,0.19977036,0.74942136,0.46566042
LSI,BigBaseline01,Ermentar of Noirmoutier,History_50,0.4019665,0.32687777,0.24013287,0.17814381,0.15989292,0.19198371,0.20622793,0.17788604,0.26941857,0.084002644,0.325679,0.35958534,0.20604475,0.29900268,0.2375113,0.10686149,0.373867,0.90028626,0.2987197,0.5137297,0.20461823,0.6267463,0.31078747,0.11783755,0.12946442,0.3275366,0.42570332
LSI,BigBaseline01,Eugenius I of Byzantium,History_50,0.3124894,0.14714405,0.08400453,0.11188643,0.18599749,0.114688516,0.09348632,0.071832806,0.13149768,0.051081866,0.11391265,0.20790169,0.09267095,0.17290586,0.124454975,0.04366065,0.16155156,0.92381793,0.17254215,0.47614458,0.112692095,0.36717325,0.14247297,0.010869835,0.09138301,0.11436266,0.30491948
LSI,BigBaseline01,Henri Lefebvre,History_50,0.5945236,0.5538768,0.33974606,0.25447896,0.25203246,0.26714417,0.3984204,0.27480105,0.44740894,0.1480309,0.6507148,0.53772557,0.37118372,0.481235,0.2788953,0.15016302,0.54222375,0.32702738,0.4534678,0.44946587,0.3322494,0.8789936,0.43339247,0.17520858,0.21297212,0.4320164,0.64245474
LSI,BigBaseline01,In Search of... (TV series),History_50,0.6768831,0.35884422,0.36629298,0.1891172,0.13435245,0.14338842,0.75381595,0.18629816,0.57719505,0.15530375,0.2401847,0.31659922,0.11761567,0.43963987,0.3043077,0.18657044,0.18775031,0.3592866,0.23791525,0.31709877,0.2039533,0.33853194,0.38634533,0.14473248,0.37371767,0.25574112,0.41070163
LSI,BigBaseline01,List of boycotts,History_50,0.23053281,0.20813046,0.26123017,0.114664435,0.3687463,0.42281842,0.23192704,0.23690487,0.172232,0.03371056,0.16094714,0.34398824,0.085708395,0.14428437,0.13469234,0.8295995,0.49868372,0.17021452,0.093455374,0.20228292,0.14173539,0.17254095,0.16970684,0.012835979,0.06238529,0.13705389,0.2821516
LSI,BigBaseline01,List of historians by area of study,History_50,0.21678035,0.21761997,0.176451,0.076582044,0.07625938,0.05540037,0.13846242,0.12983695,0.17355804,0.053567287,0.32947725,0.22764261,0.08345615,0.119394645,0.129774,0.035532117,0.19009894,0.16477014,0.1998673,0.23177204,0.08420792,0.89539254,0.20878866,0.046370782,0.14189044,0.2865047,0.28900063
LSI,BigBaseline01,Post-industrial society,History_50,0.5783336,0.8213656,0.48452148,0.34725773,0.28677848,0.41980907,0.5608402,0.43992266,0.50964934,0.15208738,0.4745549,0.6702181,0.34209782,0.40985674,0.3154018,0.19145186,0.5321084,0.39608476,0.4646807,0.43872708,0.4118275,0.7702038,0.42430717,0.31522834,0.2552329,0.4413292,0.6981602
LSI,BigBaseline01,Régence,History_50,0.5920143,0.48882484,0.21661122,0.20324118,0.8854994,0.30617672,0.29705676,0.3422404,0.26898345,0.07886194,0.23500682,0.5050274,0.18813284,0.23982953,0.13965255,0.1503126,0.44552642,0.3810352,0.26228464,0.5518769,0.34852898,0.44129705,0.27382344,0.03401772,0.17695993,0.21854542,0.47133806
LSI,BigBaseline01,The Message of the Sphinx,History_50,0.31327283,0.23704778,0.3219324,0.21396531,0.09928849,0.10496496,0.20895171,0.25829616,0.42752755,0.15023305,0.3506095,0.24035333,0.1259074,0.26651025,0.70248777,0.11129912,0.17877194,0.2960133,0.2462974,0.26293367,0.23200169,0.6122376,0.7610192,0.36724162,0.18619516,0.5021804,0.36799544
LSI,BigBaseline01,The Pink Swastika,History_50,0.500209,0.83666706,0.31014785,0.37909555,0.45487064,0.33183634,0.49817118,0.2987276,0.36267504,0.10634697,0.34220308,0.87801623,0.2862025,0.3411611,0.20424843,0.18413988,0.5288562,0.43448606,0.3068579,0.51954764,0.28666398,0.6880935,0.44670856,0.060449168,0.2613718,0.29304534,0.624673
LSI,BigBaseline01,The Restorers,History_50,0.31600693,0.26838887,0.33608735,0.16221577,0.11226572,0.069847226,0.5427163,0.15389384,0.23587608,0.058605455,0.8566022,0.2705657,0.089540124,0.25279063,0.22767243,0.22832164,0.19261816,0.15463424,0.09871673,0.19633324,0.1083933,0.3312216,0.43192995,0.09542634,0.13589072,0.33262578,0.33808222
LSI,BigBaseline01,Yangon Heritage Trust,History_50,0.24506141,0.2802035,0.46656913,0.29029876,0.29699054,0.34274003,0.24370998,0.8922897,0.38853332,0.09810661,0.59382343,0.42694974,0.14582673,0.22152936,0.3353053,0.15496102,0.30258316,0.17985475,0.15090956,0.20890808,0.30659503,0.35461617,0.296588,0.164244,0.12593514,0.40676048,0.29333854
LSI,BigBaseline01,Ann Rockley,Technology_50,0.50891185,0.6169728,0.5635299,0.49692518,0.4976889,0.71238947,0.46843907,0.6517279,0.67358583,0.20594898,0.43201494,0.7445285,0.44164994,0.4384852,0.29364252,0.28862035,0.38282573,0.4057999,0.43068364,0.5911439,0.43921095,0.5181843,0.3708081,0.111434154,0.2888225,0.39980584,0.68040407
LSI,BigBaseline01,Barefoot Networks,Technology_50,0.3145291,0.21050952,0.8985229,0.27444613,0.23902881,0.1627769,0.31458157,0.49090302,0.37188897,0.27430555,0.33358815,0.34903395,0.133944,0.25241125,0.3642474,0.19833541,0.20191301,0.13176325,0.14738774,0.18358874,0.30453727,0.23842804,0.3482907,0.4731228,0.1061952,0.34392324,0.20918973
LSI,BigBaseline01,Computer,Technology_50,0.28304118,0.25540254,0.8616679,0.21027544,0.1400368,0.14033541,0.31080014,0.3140147,0.41082934,0.28572613,0.3059322,0.2609574,0.25705606,0.28396994,0.48660764,0.14807317,0.14823377,0.13197,0.22017734,0.21279553,0.6569685,0.27304623,0.30243513,0.26844352,0.1924499,0.39068282,0.27921516
LSI,BigBaseline01,Data custodian,Technology_50,0.5350544,0.59976596,0.21645443,0.10827854,0.2684822,0.10702929,0.21264893,0.23751605,0.15267833,0.053253107,0.08464074,0.41127905,0.11473585,0.17185228,0.113926776,0.16018753,0.5664971,0.20985906,0.62915117,0.28284222,0.18726659,0.33317438,0.15534243,0.02943907,0.09157163,0.13815783,0.34763187
LSI,BigBaseline01,Department of Science and Technology (South Africa),Technology_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Emergency disconnect package,Technology_50,0.15128283,0.20500374,0.2490448,0.14172599,0.0486488,0.13913995,0.09731104,0.12457306,0.19838066,0.06658341,0.10102225,0.10787815,0.81574893,0.12951863,0.20689961,0.0893672,0.056716718,0.10135098,0.10425885,0.09260976,0.1666207,0.17461962,0.13627985,0.09682585,0.13541281,0.5235071,0.249976
LSI,BigBaseline01,FinTS,Technology_50,0.2766807,0.34434038,0.38868195,0.22007406,0.34689552,0.33347288,0.2680378,0.8509766,0.33184084,0.22379524,0.26063305,0.33945486,0.54353917,0.20714763,0.15190652,0.2726709,0.3339017,0.16608319,0.3372801,0.27412707,0.37636817,0.3736032,0.25698686,0.07469589,0.3388752,0.27684093,0.5081821
LSI,BigBaseline01,Flame projector,Technology_50,0.34137213,0.26597637,0.6902752,0.55633545,0.11539138,0.43202302,0.42305234,0.2227832,0.5392536,0.15714084,0.28265715,0.3580545,0.15388943,0.3583602,0.6831106,0.15694243,0.107112914,0.1929501,0.21472257,0.34713534,0.3443518,0.23878637,0.28797388,0.28478736,0.25822905,0.29409847,0.31842378
LSI,BigBaseline01,Internal documentation,Technology_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Internationalization Tag Set,Technology_50,0.1740469,0.1977416,0.45209008,0.24464363,0.1991695,0.36819312,0.14952826,0.47534636,0.28367966,0.115576,0.38910532,0.26616457,0.2253637,0.21246618,0.1324752,0.12538414,0.23950583,0.14750469,0.26972342,0.16546269,0.3058478,0.2454921,0.24671854,0.058914647,0.8130357,0.22623916,0.2626876
LSI,BigBaseline01,Investment-specific technological progress,Technology_50,0.4225908,0.3765201,0.46231347,0.30939612,0.47564244,0.28190678,0.38283625,0.90613806,0.37936693,0.18374722,0.26434368,0.45797476,0.2508263,0.26762515,0.24844623,0.23416786,0.3832199,0.21444961,0.2616012,0.29661977,0.618237,0.3471231,0.35687363,0.13755068,0.21752894,0.29402143,0.481951
LSI,BigBaseline01,Man page,Technology_50,0.47724915,0.57331187,0.84582746,0.28907478,0.31586358,0.39138013,0.40601563,0.41801417,0.49122757,0.21889901,0.38193431,0.5010663,0.46486884,0.4112575,0.29597923,0.20390627,0.3322055,0.39301646,0.29878908,0.4101337,0.43661967,0.5771125,0.3986392,0.13539682,0.5274686,0.4404374,0.546904
LSI,BigBaseline01,Ministry of Higher Education and Science (Denmark),Technology_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Operation Serenata de Amor,Technology_50,0.4378558,0.5213466,0.47286174,0.4479983,0.447011,0.36089614,0.45195153,0.6549834,0.45035982,0.12896158,0.51910293,0.73093104,0.19707182,0.3963405,0.22388211,0.24734588,0.7978715,0.34079257,0.33605948,0.45223364,0.38437632,0.61216545,0.57304937,0.09031911,0.24109937,0.36630183,0.5186138
LSI,BigBaseline01,Phonograph cylinder,Technology_50,0.6558373,0.48434517,0.8562815,0.28820035,0.20713092,0.21062745,0.61571705,0.36544922,0.47866413,0.1741307,0.3776685,0.46537966,0.26640356,0.42503622,0.52090317,0.29153603,0.22383207,0.23114586,0.24972165,0.33465615,0.3563251,0.51633996,0.47994018,0.22364971,0.2640103,0.42143825,0.52535844
LSI,BigBaseline01,Post-industrial society,Technology_50,0.5783336,0.8213656,0.48452148,0.34725773,0.28677848,0.41980907,0.5608402,0.43992266,0.50964934,0.15208738,0.4745549,0.6702181,0.34209782,0.40985674,0.3154018,0.19145186,0.5321084,0.39608476,0.4646807,0.43872708,0.4118275,0.7702038,0.42430717,0.31522834,0.2552329,0.4413292,0.6981602
LSI,BigBaseline01,Process,Technology_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LSI,BigBaseline01,Push Interactions,Technology_50,0.3665936,0.46526885,0.69419646,0.4878462,0.4765142,0.4025616,0.41977736,0.5228238,0.5073385,0.10162476,0.62272584,0.6331248,0.2493433,0.34144965,0.32648972,0.38917968,0.6031643,0.30328372,0.21951196,0.39085552,0.31946072,0.57046646,0.38141394,0.12280061,0.228468,0.7248423,0.44452542
LSI,BigBaseline01,Slice (app),Technology_50,0.2030893,0.16304475,0.31950384,0.1931378,0.13189769,0.06673972,0.25180036,0.21164887,0.33359686,0.09995252,0.6628363,0.23700766,0.13335046,0.25944507,0.22683299,0.16286026,0.12296852,0.24879663,0.16817209,0.16010241,0.55042994,0.20550692,0.18552077,0.14120656,0.3087948,0.336312,0.48828438
LSI,BigBaseline01,Stranded asset,Technology_50,0.12758204,0.15746991,0.26291794,0.16257736,0.2163836,0.118086115,0.11241035,0.9646852,0.18091485,0.08693688,0.18854016,0.2223348,0.06295007,0.09229767,0.102530956,0.078599,0.21823418,0.07957396,0.08052106,0.12062184,0.22635256,0.18414305,0.1928823,0.08167909,0.06397357,0.15714765,0.15462688
LSI,BigBaseline01,Technological determinism,Technology_50,0.35803467,0.39404547,0.34718525,0.26075605,0.33604208,0.25886428,0.2582292,0.2932626,0.4269216,0.12156045,0.55727786,0.5705261,0.24476719,0.37725624,0.26500446,0.17411718,0.37919164,0.33776617,0.4725001,0.37445056,0.3397749,0.95134187,0.33914673,0.12121248,0.1976886,0.40433234,0.48597234
LSI,BigBaseline01,Timeline of carbon nanotubes,Technology_50,0.12939896,0.103122905,0.26631764,0.22136007,0.05319941,0.023820363,0.09966171,0.11812605,0.23859334,0.044406407,0.27021933,0.14204323,0.03531959,0.17978084,0.47396374,0.07344803,0.065848485,0.060035117,0.09004752,0.100672826,0.17645654,0.22147548,0.87664497,0.27462053,0.052325487,0.23139292,0.111849755
LSI,BigBaseline01,Universal Data Element Framework,Technology_50,0.12490251,0.10114857,0.3120123,0.16670321,0.039894518,0.079528816,0.10757647,0.172937,0.109928355,0.04592517,0.057928152,0.09152392,0.123384394,0.18379731,0.07298531,0.05770853,0.029112667,0.09731203,0.05655597,0.0797113,0.13754942,0.083502665,0.093034044,0.027140193,0.92297786,0.15256043,0.21115273
